gene,chr
IFT80,3
RP11-432B6.1,3
SMC4,3
MIR15B,3
MIR16-2,3
TRIM59,3
RP11-227J5.3,3
RNU7-136P,3
KPNA4,3
SCARNA7,3
KRT8P12,3
RPL6P8,3
ARL14,3
RP11-16N11.2,3
PPM1L,3
B3GALNT1,3
NMD3,3
RP11-479I16.2,3
RP11-20C6.2,3
RP11-20C6.1,3
SPTSSB,3
RP11-3P17.4,3
RP11-3P17.5,3
RP11-3P17.3,3
RP11-80B17.1,3
RP11-774I5.1,3
RP11-70N22.1,3
RP13-526J3.1,3
RP11-10O22.1,3
RP11-535I24.2,3
RP11-10O22.2,3
RNU7-82P,3
RP11-418B12.1,3
RP11-208P4.1,3
MIR1263,3
RP11-71H9.2,3
RP11-71H9.1,3
SI,3
RP11-747D18.1,3
SLITRK3,3
RP11-85M11.2,3
BCHE,3
RP11-12N13.3,3
RP11-12N13.6,3
RP11-12N13.5,3
RP11-12N13.4,3
RP11-12N13.2,3
RP11-12N13.1,3
RP11-450H5.1,3
RP11-450H5.4,3
RN7SKP298,3
RP11-450H5.2,3
RP11-450H5.3,3
RP11-265C3.1,3
RP11-12K11.2,3
RP11-12K11.1,3
RP11-440K22.1,3
ZBBX,3
RP11-576M8.2,3
SERPINI2,3
WDR49,3
PDCD10,3
RP11-413G22.2,3
SERPINI1,3
RP11-298O21.5,3
RP11-298O21.3,3
RP11-298O21.4,3
RP11-603B13.1,3
RP11-603B13.2,3
GOLIM4,3
EGFEM1P,3
RP11-637O11.2,3
RNU2-20P,3
MIR551B,3
RP11-694D5.1,3
RP11-368I23.1,3
RP11-368I23.2,3
RP11-368I23.3,3
RP11-368I23.4,3
RP11-152C17.1,3
MECOM,3
RP11-641D5.2,3
RP11-641D5.1,3
RP11-3K16.2,3
RP11-3K16.1,3
RNU6-637P,3
TERC,3
RF00024,3
ACTRT3,3
RP11-816J6.3,3
MYNN,3
RP11-362K14.5,3
LRRC34,3
RP11-362K14.7,3
RP11-362K14.6,3
LRRIQ4,3
LRRC31,3
RP11-379K17.3,3
SAMD7,3
RP11-379K17.2,3
RP11-379K17.4,3
RP11-379K17.5,3
SEC62,3
RP11-379K17.7,3
GPR160,3
RNU4-38P,3
RP11-379K17.9,3
PHC3,3
RP11-379K17.12,3
RNU6-315P,3
PRKCI,3
RP11-543D10.2,3
SKIL,3
RP11-469J4.3,3
CLDN11,3
RP11-654K19.6,3
MIR6828,3
RP11-373E16.5,3
SLC7A14,3
RP11-469J4.2,3
RP11-373E16.1,3
RP11-373E16.3,3
RP11-373E16.4,3
RPL22L1,3
EIF5A2,3
RP11-654K19.4,3
RNU1-70P,3
SLC2A2,3
TNIK,3
MIR569,3
RP11-185E8.2,3
RP11-185E8.1,3
RNU6-348P,3
RP11-263C16.2,3
PLD1,3
TMEM212,3
RP11-85P9.3,3
RP11-85P9.2,3
FNDC3B,3
RP11-423E7.1,3
RN7SL141P,3
RP11-423E7.2,3
RP11-1K20.2,3
GHSR,3
TNFSF10,3
AC007919.18,3
RP11-408H1.3,3
RP11-408H1.2,3
NCEH1,3
AC007919.19,3
RNU6-547P,3
ECT2,3
RNU4-4P,3
RP11-816B4.2,3
RP11-816B4.1,3
SPATA16,3
RP11-324C10.1,3
NLGN1,3
RP11-521A24.1,3
RP11-639B4.1,3
RN7SKP234,3
RP11-393N4.1,3
RP11-393N4.2,3
NAALADL2,3
RN7SKP40,3
RP11-432A8.2,3
RP11-432A8.1,3
RP11-411M4.1,3
MIR4789,3
RNU6-1233P,3
RNU4-91P,3
RP11-744O11.2,3
RP11-744O11.1,3
RNU6-1317P,3
RP11-374I17.1,3
RP11-809F4.3,3
RP11-809F4.2,3
RP11-809F4.1,3
RP11-809F4.4,3
RP11-78E6.1,3
MIR7977,3
RP11-71G7.1,3
RP11-644C3.1,3
RNA5SP147,3
RP11-255G21.1,3
RP11-484D18.4,3
TBL1XR1,3
RP11-484D18.2,3
RNU6-681P,3
RP11-706D8.2,3
RP11-706D8.1,3
RP11-706D8.3,3
RP11-335L9.1,3
RN7SKP52,3
RP11-114M1.2,3
RF00425,X
RP11-114M1.1,3
RP11-114M1.3,3
RP11-91K9.1,3
RP11-2L8.1,3
RP11-2L8.2,3
RNU6-1120P,3
RP11-33A14.1,3
KCNMB2,3
RP11-385J1.3,3
KCNMB2-IT1,3
RNA5SP148,3
RP11-33A14.3,3
RP11-385J1.2,3
ZMAT3,3
RP11-360P21.2,3
PIK3CA,3
KCNMB3,3
RP11-255C15.1,3
ZNF639,3
RP11-255C15.3,3
MFN1,3
GNB4,3
AC007620.3,3
RP11-145M9.5,3
RP11-145M9.2,3
RP11-145M9.3,3
ACTL6A,3
RP11-15L13.4,3
RP11-145M9.6,3
MRPL47,3
NDUFB5,3
RP11-473P24.2,3
USP13,3
PEX5L,3
RP11-494H4.3,3
RP11-791G22.2,3
RP11-791G22.1,3
RNA5SP149,3
RP11-657G5.2,3
RP11-657G5.1,3
RP11-420J11.1,3
RP11-420J11.2,3
RP11-496B10.3,3
RNU6-486P,3
RP11-496B10.1,3
TTC14,3
CCDC39,3
RP11-496B10.7,3
RP11-496B10.5,3
RP11-496B10.6,3
RN7SL229P,3
RP11-259P15.4,3
RP11-259P15.3,3
RP11-259P15.2,3
FXR1,3
RP11-259P15.1,3
DNAJC19,3
SOX2-OT,3
RP11-262M14.2,3
RNU6-4P,3
RP11-262M14.1,3
RP11-275H4.1,3
RP11-4B14.1,3
RP11-4B14.3,3
RF01951,3
RF01953,3
SOX2,3
RF01954,3
RN7SL703P,3
RNA5SP150,3
RP11-252O18.2,3
RP11-252O18.3,3
RP11-416O18.1,3
RN7SKP265,3
RP11-416O18.2,3
RP11-338L18.1,3
RP11-139K4.1,3
RP11-139K4.4,3
RP11-139K4.2,3
RP11-646E18.1,3
RP11-646E18.2,3
RP11-646E18.3,3
RP11-646E18.4,3
RP11-225N10.1,3
ATP11B,3
RP11-225N10.3,3
RP11-531F16.4,3
DCUN1D1,3
RP11-531F16.3,3
MCCC1,3
RP11-786O7.1,3
LAMP3,3
MCF2L2,3
B3GNT5,3
RNA5SP151,3
RP11-393B14.1,3
SNORA63D,3
RF01241,21
RP11-393B14.2,3
KLHL6,3
RP11-509E17.1,3
RP11-14I2.2,3
KLHL24,3
YEATS2,3
RP11-449K6.4,3
RP11-449K6.5,3
MAP6D1,3
PARL,3
RP11-315J22.5,3
MIR4448,3
CYP2AB1P,3
ABCC5,3
RP11-315J22.3,3
RP11-315J22.1,3
HTR3D,3
HTR3C,3
RP11-778D9.9,3
RP11-778D9.8,3
HTR3E,3
HSP90AA5P,3
RP11-778D9.13,3
RP11-778D9.12,3
EIF2B5,3
RP11-778D9.4,3
DVL3,3
AP2M1,3
ABCF3,3
VWA5B2,3
MIR1224,3
ALG3,3
EEF1AKMT4,3
EEF1AKMT4-ECE2,3
CAMK2N2,3
ECE2,3
PSMD2,3
EIF4G1,3
SNORD66,3
FAM131A,3
CLCN2,3
POLR2H,3
THPO,3
CHRD,3
RP11-433C9.2,3
RP11-433C9.3,3
RP11-433C9.1,3
RP11-328G15.2,3
EPHB3,3
MAGEF1,3
RP11-329B9.4,3
RP11-329B9.3,3
RP11-329B9.5,3
RP11-329B9.1,3
VPS8,3
C3orf70,3
RP11-29A1.3,3
EHHADH,3
RP11-29A1.2,3
MIR5588,3
MAP3K13,3
RP11-110C15.4,3
TMEM41A,3
LIPH,3
SENP2,3
RP11-537I16.2,3
IGF2BP2,3
C3orf65,3
MIR548AQ,3
TRA2B,3
RP11-443P15.2,3
ETV5,3
RP11-443P15.3,3
DGKG,3
RP11-78H24.1,3
RP11-48F14.1,3
RP11-48F14.2,3
CRYGS,3
TBCCD1,3
DNAJB11,3
RP11-573D15.8,3
RP11-134F2.8,3
RP11-134F2.7,3
AHSG,3
FETUB,3
HRG,3
RP11-795A2.2,3
RP11-795A2.3,3
KNG1,3
RP11-573D15.7,3
RNU6-1105P,3
RP11-573D15.6,3
RP11-573D15.9,3
EIF4A2,3
SNORD2,3
MIR1248,3
SNORA81,3
SNORA63,3
SNORA4,3
RFC4,3
RP11-573D15.3,3
RP11-573D15.2,3
RP11-573D15.1,3
ADIPOQ,3
RP11-240O9.2,3
RP11-42D20.2,3
RP11-42D20.1,3
ST6GAL1,3
RPL39L,3
RP11-208N14.4,3
RTP1,3
MASP1,3
RP11-208N14.5,3
RTP4,3
RP11-560F18.1,3
RP11-567G11.1,3
SST,3
RTP2,3
RP11-211G3.3,3
BCL6,3
RP11-30O15.1,3
RP11-44H4.1,3
RP11-132N15.3,3
RP11-132N15.1,3
RP11-132N15.2,3
RP11-430L16.1,3
LPP-AS2,3
LPP,3
RP11-426J22.1,3
RP11-298A18.1,3
MIR28,3
RP11-297K7.2,3
TPRG1,3
RP11-297K7.1,3
RP11-115I8.1,3
TP63,3
RP11-600G3.1,3
MIR944,3
P3H2,3
RP11-53D15.1,3
RP11-3A3.1,3
RNU6-1109P,3
RP11-198M8.1,3
CLDN1,3
CLDN16,3
TMEM207,3
IL1RAP,3
RP11-211P13.1,3
RN7SKP296,3
RP11-268E23.2,3
RP11-95L3.2,3
RP11-95L3.1,3
RP11-332P22.2,3
GMNC,3
OSTN,3
RP11-656G9.3,3
UTS2B,3
CCDC50,3
RP11-197K6.1,3
PYDC2,3
RP11-655G22.2,3
RP11-655G22.1,3
RN7SKP222,3
FGF12,3
RP11-293N1.1,3
RP11-91M9.1,3
RP11-91M9.2,3
RNU1-20P,3
MB21D2,3
RP11-143P4.2,3
VEZF1L1,3
HRASLS,3
ATP13A5,3
RP11-543P4.2,3
ATP13A4,3
RP11-175P19.3,3
RP11-175P19.2,3
OPA1,3
RP11-175P19.1,3
RN7SL447P,3
RP11-528A4.3,3
RP11-528A4.2,3
RP11-699L21.1,3
RP11-699L21.2,3
RP11-407B7.2,3
RP11-407B7.1,3
RP11-407B7.3,3
RP11-135A1.3,3
RP11-135A1.2,3
HES1,3
RN7SL215P,3
RP11-513G11.4,3
RP11-513G11.3,3
RP11-513G11.2,3
RP11-513G11.1,3
CPN2,3
LRRC15,3
GP5,3
ATP13A3,3
RP11-384A12.1,3
AC046143.7,3
AC108676.1,3
RNU6-1101P,3
AC046143.6,3
AC046143.5,3
TMEM44,3
AC046143.3,3
RP11-534C12.1,3
LSG1,3
FAM43A,3
AC106706.1,3
AC090505.6,3
AC090505.5,3
AC090505.4,3
AC090505.1,3
XXYLT1,3
AC106705.2,3
MIR3137,3
RN7SL36P,3
AC011325.1,3
RNU6-25P,3
ACAP2,3
AC090018.3,3
AC069213.4,3
PPP1R2,3
RNU6ATAC24P,3
AC091633.3,3
RN7SL73P,3
AC091633.2,3
AC090018.1,3
APOD,3
AC069213.1,3
RP11-141C7.5,3
RP11-141C7.3,3
AC069513.4,3
AC069513.3,3
SDHAP2,3
MIR570,3
RP11-141C7.2,3
MUC20,3
MUC4,3
AC124944.5,3
AC124944.4,3
TNK2,3
MIR6829,3
AC124944.2,3
AC124944.3,3
RP11-480A16.2,3
RNU2-11P,3
AC024937.6,3
SDHAP1,3
AC024937.4,3
TFRC,3
AC024937.2,3
RNU7-18P,3
AC139666.1,3
ZDHHC19,3
SLC51A,3
PCYT1A,3
RP11-447L10.1,3
AC069257.8,3
TCTEX1D2,3
AC069257.6,3
TM4SF19-TCTEX1D2,3
AC069257.4,3
TM4SF19,3
RNU6-910P,3
UBXN7,3
RNU6-1279P,3
RN7SL434P,3
RN7SL738P,3
AC083822.2,3
AC083822.1,3
AC117490.2,3
RNF168,3
CTD-2002J20.1,3
SMCO1,3
AC092933.4,3
AC092933.3,3
WDR53,3
FBXO45,3
AC023797.1,3
NRROS,3
PIGX,3
CEP19,3
RNU6-646P,3
PAK2,3
RNU4-89P,3
RNU6-42P,3
SENP5,3
AC127904.2,3
NCBP2,3
AC011322.4,3
RP11-21N3.1,3
PIGZ,3
AC011322.1,3
MELTF,3
AC068302.3,3
DLG1,3
MIR4797,3
AC092937.2,3
AC128709.3,3
AC128709.4,3
AC128709.2,3
RP13-616I3.1,3
BDH1,3
AC024560.3,3
AC132008.1,3
RP11-496H1.1,3
RP11-496H1.2,3
AC024560.2,3
RUBCN,3
MIR922,3
FYTTD1,3
RP11-803P9.1,3
LRCH3,3
AC055764.1,3
AC144530.1,3
IQCG,3
RNU6-858P,3
RPL35A,3
LMLN,3
RNU6-621P,3
AC135893.2,3
ANKRD18DP,3
RNU6-821P,3
FRG2FP,3
TUBB8P8,3
FAM166AP10,3
GTF2IP18,3
RNU6-860P,3
CICP6,3
SEPT14P3,3
Z95704.4,4
ZNF595,4
Z95704.3,4
ZNF718,4
CH17-262A2.1,4
RP11-1365D11.1,4
ZNF876P,4
RP11-478C6.6,4
RP11-478C6.5,4
ZNF732,4
RP11-478C6.1,4
ZNF141,4
RP11-478C6.2,4
RP11-478C6.4,4
MIR571,4
RP11-2H3.7,4
RP11-2H3.2,4
RP11-2H3.6,4
ABCA11,4
ZNF721,4
PIGG,4
RP11-1263C18.3,4
RP11-1263C18.2,4
PDE6B,4
RP11-1191J2.2,4
RP11-1191J2.5,4
ATP5I,4
MYL5,4
MFSD7,4
PCGF3,4
RP11-1191J2.4,4
RP11-440L14.4,4
RP11-440L14.1,4
AC139887.4,4
CPLX1,4
RP11-440L14.3,4
GAK,4
TMEM175,4
DGKQ,4
SLC26A1,4
IDUA,4
FGFRL1,4
RP11-460I19.2,4
RNF212,4
RP11-20I20.1,4
RP11-20I20.2,4
TMED11P,4
AC092535.3,4
SPON2,4
RP11-20I20.4,4
CTBP1-AS,4
CTBP1,4
CTBP1-AS1,4
MAEA,4
UVSSA,4
AC078852.1,4
AC078852.2,4
NKX1-1,4
RP13-1016M1.2,4
RP11-1398P2.1,4
FAM53A,4
SLBP,4
RP11-572O17.1,4
TMEM129,4
TACC3,4
FGFR3,4
LETM1,4
NSD2,4
SCARNA22,4
NELFA,4
MIR943,4
C4orf48,4
NAT8L,4
POLN,4
RP11-317B7.2,4
RP11-317B7.3,4
HAUS3,4
RP11-478C1.3,4
MXD4,4
MIR4800,4
ZFYVE28,4
RP11-478C1.7,4
RN7SL589P,4
RP11-478C1.8,4
CFAP99,4
RNF4,4
RP11-503N18.4,4
RP11-503N18.5,4
FAM193A,4
WI2-89927D4.1,4
TNIP2,4
SH3BP2,4
ADD1,4
MFSD10,4
RP11-520M5.5,4
NOP14,4
GRK4,4
RNU6-204P,4
RP11-520M5.6,4
RF02134,4
RF02135,4
HTT,4
MSANTD1,4
RGS12,4
RP11-357G3.2,4
RP11-357G3.1,4
HGFAC,4
DOK7,4
RP11-529E10.6,4
LRPAP1,4
RP11-529E10.7,4
RP3-368B9.1,4
RP3-368B9.2,4
RP3-513G18.2,4
AC141928.1,4
ADRA2C,4
OR7E163P,4
OR7E162P,4
RP11-718M20.5,4
AC226119.5,4
AC226119.4,4
AC226119.1,4
FAM86EP,4
AC226119.3,4
RP11-489M13.4,4
RP11-489M13.1,4
RP11-489M13.3,4
RP11-489M13.2,4
OR4D12P,4
RP11-324I10.3,4
OR7E99P,4
OR7E43P,4
OTOP1,4
TMEM128,4
LYAR,4
ZBTB49,4
RP11-265O12.1,4
NSG1,4
STX18,4
RP11-1338A7.1,4
RP11-323F5.1,4
RP11-323F5.2,4
RP11-326I19.2,4
RP11-326I19.3,4
MSX1,4
RP11-326I19.1,4
RN7SKP113,4
CYTL1,4
STK32B,4
RN7SKP275,4
C4orf6,4
EVC2,4
EVC,4
CRMP1,4
C4orf50,4
MIR378D1,4
JAKMIP1,4
AC092442.3,4
RP11-586D19.1,4
RP11-586D19.2,4
WFS1,4
PPP2R2C,4
MAN2B2,4
MRFAP1,4
RP11-539L10.3,4
RP11-539L10.6,4
AC093323.3,4
RP11-539L10.2,4
RP11-539L10.4,4
S100P,4
RP11-539L10.5,4
MRFAP1L1,4
BLOC1S4,4
KIAA0232,4
TBC1D14,4
AC097382.5,4
RN7SKP292,4
RP11-367J11.2,4
CCDC96,4
TADA2B,4
GRPEL1,4
RP11-367J11.3,4
RN7SKP36,4
SORCS2,4
MIR4798,4
PSAPL1,4
MIR4274,4
AFAP1-AS1,4
AFAP1,4
AC097381.1,4
ABLIM2,4
MIR95,4
RP11-338K13.1,4
RP11-1258F18.1,4
RP11-117J13.1,4
SH3TC1,4
HTRA3,4
RP11-774O3.2,4
RP11-774O3.3,4
ACOX3,4
RNA5SP152,4
TRMT44,4
RP11-689P11.3,4
RP11-689P11.2,4
GPR78,4
CPZ,4
RP11-1338A24.1,4
HMX1,4
RP13-582L3.4,4
RP11-747H12.1,4
RP11-747H12.2,4
RP11-747H12.3,4
RP11-747H12.4,4
RP11-747H12.8,4
RP11-747H12.7,4
RP11-747H12.5,4
RP11-747H12.6,4
RP11-1286E23.1,4
FAM86KP,4
ALG1L14P,4
FAM90A26,4
USP17L10,4
USP17L11,4
USP17L12,4
USP17L13,4
RP11-1286E23.9,4
USP17L15,4
RP11-1286E23.11,4
USP17L17,4
USP17L18,4
USP17L19,4
USP17L20,4
USP17L21,4
USP17L22,4
USP17L23,4
USP17L24,4
USP17L25,4
USP17L26,4
USP17L5,4
USP17L27,4
USP17L28,4
USP17L29,4
RP11-1396O13.10,4
USP17L30,4
USP17L6P,4
RP11-1396O13.13,4
RP11-1396O13.14,4
RNA5SP153,4
RP11-1396O13.15,4
DEFB131,4
OR7E86P,4
OR7E84P,4
OR7E85P,4
RP11-1396O13.20,4
OR7E83P,4
RP11-1396O13.22,4
RP11-264E23.3,4
RP11-1396O13.1,4
MIR548I2,4
RP11-1396O13.2,4
RP11-264E23.1,4
RP11-180A12.4,4
RP11-180A12.3,4
RP11-180A12.1,4
RP11-751L19.1,4
OR7E35P,4
SLC2A9,4
DRD5,4
RNA5SP154,4
RP13-560N11.1,4
RP11-448G15.1,4
RP11-448G15.3,4
WDR1,4
MIR3138,4
RNA5SP155,4
RP11-480G3.1,4
AC006499.7,4
AC006499.6,4
AC006499.9,4
AC006499.8,4
AC006499.5,4
AC006499.4,4
AC006499.3,4
AC006499.2,4
AC006499.1,4
RP11-136I13.1,4
ZNF518B,4
RP11-136I13.2,4
CLNK,4
RP11-61G19.1,4
RP11-61G19.2,4
MIR572,4
AC006230.3,4
HS3ST1,4
RNA5SP156,4
RP11-281P23.1,4
RP11-281P23.2,4
RP11-74M11.2,4
RP11-1J7.1,4
RP11-168E17.1,4
RNU6-578P,4
RP11-352E6.1,4
RP11-352E6.2,4
RP11-22A3.2,4
RP11-22A3.1,4
HSP90AB2P,4
RAB28,4
LINC01097,4
NKX3-2,4
AC006445.8,4
BOD1L1,4
MIR5091,4
AC006445.7,4
AC006445.6,4
RP11-341G5.1,4
AC007126.1,4
RP11-341G5.2,4
RP11-341G5.3,4
RP11-669M16.2,4
RP11-669M16.1,4
AC006296.1,4
AC006296.2,4
RP11-458B24.2,4
RP11-458B24.1,4
AC006296.3,4
CPEB2,4
RP11-665G4.1,4
RN7SKP170,4
C1QTNF7,4
RP11-484O2.1,4
CC2D2A,4
AC007016.3,4
RP11-799M12.2,4
FBXL5,4
FAM200B,4
BST1,4
RP11-115L11.1,4
RP11-442P12.2,4
CD38,4
RP11-442P12.1,4
FGFBP1,4
FGFBP2,4
PROM1,4
TAPT1,4
RP11-452J21.2,4
RP11-783N5.1,4
AC006427.1,4
AC006427.2,4
ZEB2P1,4
RP11-446J8.1,4
LDB2,4
RP11-141E13.1,4
RP11-24D11.1,4
RP11-576E20.1,4
SNORA75B,4
RP11-333E5.1,4
QDPR,4
CLRN2,4
AC006160.4,4
AC006160.8,4
LAP3,4
AC006160.5,4
MED28,4
FAM184B,4
DCAF16,4
NCAPG,4
LCORL,4
RP11-414P19.1,4
RP11-608B3.1,4
AC006840.1,4
RP11-3J1.1,4
RNA5SP157,4
RP11-84N19.1,4
RP11-608O21.1,4
RP11-94H6.1,4
RP13-585F24.1,4
RP11-339D20.1,4
SLIT2,4
RP13-511O19.1,4
MIR218-1,4
PACRGL,4
KCNIP4,4
RP11-362J17.1,4
RP11-120A1.1,4
MIR7978,4
RP11-556G22.3,4
RP11-556G22.1,4
RP11-556G22.2,4
KCNIP4-IT1,4
RP11-17E2.2,4
RNU6-420P,4
ADGRA3,4
RP11-10G12.1,4
RP11-10G12.2,4
GBA3,4
RP11-800K23.2,4
RP11-412P11.1,4
RP11-552M14.1,4
RP11-453O5.1,4
AC006052.1,4
RP11-380P13.1,4
RP11-380P13.2,4
PPARGC1A,4
RP13-497K6.1,4
DHX15,4
MIR573,4
RN7SL16P,4
RP11-496D24.1,4
RP11-496D24.2,4
AC006390.4,4
AC006390.3,4
SOD3,4
CCDC149,4
LGI2,4
SEPSECS,4
SEPSECS-AS1,4
RP11-717K11.2,4
RP11-660M5.1,4
PI4K2B,4
ZCCHC4,4
ANAPC4,4
RP11-206P5.1,4
RP11-206P5.2,4
RNU7-126P,4
RP11-302F12.3,4
RP11-302F12.2,4
SLC34A2,4
RP11-302F12.1,4
RP11-302F12.4,4
RP11-302F12.8,4
RP11-302F12.7,4
RP11-302F12.6,4
RP11-302F12.5,4
SEL1L3,4
RP11-302F12.10,4
SMIM20,4
RP13-494C23.1,4
RP11-263J14.1,4
RP11-324H7.1,4
RBPJ,4
CCKAR,4
TBC1D19,4
RF00284,X
STIM2,4
RP11-293A21.1,4
RP11-293A21.2,4
RP11-415C15.1,4
AC024132.1,4
RP11-415C15.2,4
RP11-415C15.3,4
RP11-336M17.1,4
AC007106.1,4
RP11-180C1.1,4
RP11-123O22.1,4
RN7SL101P,4
MIR4275,4
RP11-292B1.1,4
RP11-292B1.2,4
RP11-769N22.2,4
RP11-769N22.1,4
RP11-472K22.1,4
RP11-472K22.2,4
RP11-68D16.1,4
RP11-68D16.2,4
RP11-417M17.1,4
RP11-390C19.1,4
RP11-174E22.1,4
RP11-174E22.2,4
PCDH7,4
RP11-619J20.1,4
RP11-93M12.1,4
RP11-617I14.1,4
RP11-315A17.1,4
RP11-665I14.1,4
RP11-734I18.1,4
RP11-240A16.1,4
RP11-141P6.1,4
RP11-638O6.1,4
RP11-802H3.1,4
RP11-802H3.2,4
RP11-79E3.3,4
RP11-79E3.2,4
RP11-79E3.1,4
RP11-548L20.1,4
RP11-725M22.1,4
RP11-768G3.1,4
RP11-89I4.1,4
RNU6-573P,4
ARAP2,4
RP11-640B6.1,4
RP11-431M7.3,4
DTHD1,4
RP11-431M7.2,4
MIR1255B1,4
RP11-722M1.1,4
RP11-698E18.1,4
RP11-103J17.2,4
RP11-103J17.1,4
MIR4801,4
NWD2,4
C4orf19,4
RP11-36B15.1,4
RELL1,4
RP11-9D8.1,4
PGM2,4
RP11-177C12.5,4
RP11-177C12.1,4
TBC1D1,4
PTTG2,4
RP11-177C12.4,4
RP11-177C12.3,4
RP11-600L4.1,4
RP11-83C7.1,4
RP11-83C7.3,4
RP11-83C7.2,4
RP11-213G21.1,4
RP11-213G21.2,4
RP11-617D20.1,4
RP11-617D20.2,4
KLF3,4
RNA5SP158,4
TLR10,4
TLR1,4
TLR6,4
FAM114A1,4
MIR574,4
TMEM156,4
KLHL5,4
RP11-360F5.1,4
RP11-360F5.3,4
WDR19,4
RFC1,4
RNU6-32P,4
RNU6-887P,4
KLB,4
MIR5591,4
RPL9,4
LIAS,4
RP11-472B18.1,4
UGDH,4
RP11-814P23.1,4
SMIM14,4
RNU7-11P,4
RP11-539G18.3,4
UBE2K,4
RP11-539G18.1,4
RN7SL558P,4
ZBTB12B,4
PDS5A,4
RP13-339P19.1,4
RNA5SP159,4
RP11-333E13.2,4
RP11-333E13.1,4
RP11-333E13.3,4
RP11-333E13.4,4
N4BP2,4
RNU6-1112P,4
RP11-395I6.1,4
RP11-395I6.3,4
RHOH,4
RP11-395I6.2,4
AC195454.1,4
CHRNA9,4
RNU7-74P,4
RBM47,4
RP11-588L15.2,4
RP11-588L15.1,4
MIR4802,4
NSUN7,4
RP11-632F7.1,4
APBB2,4
RP11-632F7.3,4
RNA5SP160,4
RNU6-836P,4
RNU6-1195P,4
RP11-124A7.2,4
UCHL1,4
LIMCH1,4
RP11-124A7.1,4
RP11-227F19.5,4
OR5M14P,4
PHOX2B,4
RP11-227F19.1,4
RP11-227F19.2,4
RNU1-49P,4
RP11-457P14.2,4
RP11-457P14.4,4
RP11-457P14.5,4
RP11-457P14.6,4
TMEM33,4
DCAF4L1,4
RP11-814H16.2,4
SLC30A9,4
RP11-58N10.1,4
BEND4,4
RP11-63A11.2,4
RP11-63A11.1,4
SHISA3,4
ATP8A1,4
RP11-49F1.1,4
RP11-473D24.1,4
RP11-109E24.2,4
RP11-109E24.1,4
RN7SKP82,4
GRXCR1,4
RP11-395F4.1,4
RP11-1E6.1,4
RP11-324J13.3,4
RP11-324J13.1,4
RP11-324J13.2,4
RP11-466J24.1,4
RN7SL691P,4
RN7SL193P,4
RP11-663P9.2,4
RP11-663P9.1,4
RP11-328N19.1,4
KCTD8,4
RP11-500G9.1,4
YIPF7,4
GUF1,4
GNPDA2,4
RP11-700J17.1,4
RP11-700J17.2,4
RP11-55C6.1,4
RP11-55C6.2,4
RP11-362I1.2,4
RP11-362I1.1,4
RP11-41E15.1,4
RP11-270L13.1,4
RNU6-931P,4
RN7SKP199,4
GABRG1,4
RP11-320H14.1,4
GABRA2,4
RP11-436F23.1,4
RNU6-412P,4
RP11-284E20.1,4
COX7B2,4
GABRA4,4
GABRB1,4
RP11-731J8.2,4
COMMD8,4
RP11-731J8.3,4
ATP10D,4
RP11-731J8.1,4
AC092597.3,4
CORIN,4
MIR8053,4
RP11-100N21.1,4
RP11-121C2.3,4
RP11-121C2.2,4
NFXL1,4
NIPAL1,4
CNGA1,4
TXK,4
RNU6-838P,4
TEC,4
SLAIN2,4
SLC10A4,4
ZAR1,4
FRYL,4
RNU5E-3P,4
OCIAD1,4
RP11-702A23.1,4
OCIAD2,4
RNU6-158P,4
RP11-317G22.2,4
CWH43,4
RP11-317G22.1,4
RP11-1281K21.2,4
RP11-1281K21.3,4
RP11-1281K21.8,4
RP11-1281K21.4,4
RP11-1281K21.1,4
RP11-1281K21.6,4
RP11-1281K21.7,4
RP11-241F15.1,4
RP11-241F15.2,4
RP11-241F15.3,4
RP11-241F15.5,4
RP11-1281K21.9,4
RP11-1281K21.10,4
RP11-241F15.6,4
RP11-241F15.7,4
RP11-241F15.9,4
RP11-241F15.8,4
RP11-241F15.10,4
RP11-241F15.11,4
DCUN1D4,4
RP11-365H22.1,4
RP11-365H22.2,4
RP11-61F5.1,4
LRRC66,4
SGCB,4
RP11-535C7.1,4
SPATA18,4
RP11-588F10.1,4
RNU6-1252P,4
USP46,4
CTD-2314I6.1,4
RP11-177B4.2,4
KIAA0114,4
MIR4449,4
SNORA26,4
RP11-177B4.1,4
ERVMER34-1,4
RP11-752D24.3,4
RASL11B,4
SCFD2,4
RP11-752D24.2,4
RNU6-310P,4
FIP1L1,4
RP11-231C18.3,4
LNX1,4
RP11-809N18.1,4
RP11-18M17.1,4
RP11-18M17.2,4
RP11-317M11.1,4
RP11-89B16.1,4
RP11-89B16.2,4
RPL21P44,4
RP11-571I18.4,4
CHIC2,4
RP11-571I18.5,4
RP11-571I18.2,4
RP11-571I18.3,4
GSX2,4
RP11-601I15.1,4
PDGFRA,4
RP11-231C18.1,4
RP11-231C18.2,4
RP11-545H22.1,4
AC006552.1,4
KIT,4
RP11-273B19.2,4
RP11-273B19.1,4
RP11-463H12.2,4
RP11-463H12.1,4
RNU6-410P,4
RP11-530I17.1,4
RN7SL424P,4
KDR,4
RN7SL822P,4
RP11-530I17.2,4
RNU6-746P,4
RP11-148K14.1,4
SRD5A3,4
RP11-148K14.3,4
RP11-148K14.2,4
RP11-177J6.1,4
TMEM165,4
CLOCK,4
RN7SKP30,4
RP11-528I4.2,4
PDCL2,4
NMU,4
